user_id,day,day_of_week,time,latitude,longitude
3,1,5,00:46:58,31.192365646362305,121.58755493164062
410,1,5,00:56:20,31.302932671440971,121.51031222873264
269,1,5,01:11:53,31.17538058810764,121.59855278862848
269,1,5,01:12:28,31.17538058810764,121.59855278862848
243,1,5,01:44:49,31.190122612847222,121.59246148003471
243,1,5,01:44:59,31.192343000000001,121.58824300000001
243,1,5,01:45:02,31.192343000000001,121.58824300000001
243,1,5,01:45:04,31.192343000000001,121.58824300000001
243,1,5,01:45:13,31.192343000000001,121.58824300000001
243,1,5,01:45:16,31.192343000000001,121.58824300000001
243,1,5,01:45:34,31.192343000000001,121.58824300000001
243,1,5,01:45:41,31.192278000000002,121.58830500000001
243,1,5,01:45:43,31.192278000000002,121.58830500000001
243,1,5,01:45:52,31.192278000000002,121.58830500000001
314,1,5,02:14:03,31.195280075073239,121.45024871826172
269,1,5,07:37:00,31.1754345703125,121.59829128689236
213,1,5,07:43:56,31.29827256944445,121.50606906467014
213,1,5,07:44:11,31.300260000000002,121.501633
213,1,5,07:44:12,31.300260000000002,121.501633
33,1,5,07:52:58,31.297832,121.505484
33,1,5,07:53:02,31.297832,121.505484
33,1,5,07:53:18,31.297832,121.505484
322,1,5,07:59:41,31.190504286024307,121.59698676215278
322,1,5,07:59:45,31.192717999999999,121.592782
322,1,5,07:59:50,31.192717999999999,121.592782
322,1,5,07:59:56,31.192717999999999,121.592782
322,1,5,08:00:10,31.192717999999999,121.592782
322,1,5,08:00:17,31.192717999999999,121.592782
322,1,5,08:00:21,31.192717999999999,121.592782
344,1,5,08:04:49,31.298251953125,121.50420084635417
82,1,5,08:08:02,31.295230865478516,121.50423431396484
358,1,5,08:08:15,31.298340386284721,121.5044411892361
192,1,5,08:17:44,31.190255805121527,121.59213867187501
192,1,5,08:17:47,31.192416999999999,121.58798299999999
43,1,5,08:22:12,31.190615234374999,121.59399929470486
123,1,5,08:27:21,31.192653,121.58981300000001
337,1,5,08:34:11,31.298969268798828,121.50135803222656
337,1,5,08:34:13,31.300924301147461,121.49691772460938
337,1,5,08:34:14,31.300924301147461,121.49691772460938
337,1,5,08:34:24,31.300924301147461,121.49691772460938
337,1,5,08:34:28,31.300924301147461,121.49691772460938
337,1,5,08:34:28,31.300888061523441,121.49688720703124
389,1,5,08:39:43,31.196922000000001,121.444529
158,1,5,08:49:48,31.190673,121.598297
358,1,5,08:50:56,31.298103569878471,121.50446804470486
315,1,5,08:52:15,31.299672000000001,121.50465699999999
315,1,5,08:52:19,31.301655,121.500215
315,1,5,08:52:21,31.301655,121.500215
394,1,5,08:54:17,31.299766981336809,121.50480604383679
267,1,5,08:59:47,31.291323513454863,121.50055365668403
120,1,5,09:03:26,31.194992065429688,121.44940948486328
120,1,5,09:04:09,31.194986343383789,121.44940185546876
47,1,5,09:05:32,31.297857259114583,121.5055232747396
234,1,5,09:06:16,31.195537567138672,121.4492645263672
358,1,5,09:09:08,31.298311360677083,121.50444607204859
358,1,5,09:09:44,31.298325466579861,121.50444824218749
307,1,5,09:11:47,31.297279357910156,121.49977111816406
386,1,5,09:15:02,31.1939697265625,121.58954620361328
386,1,5,09:15:06,31.193981170654297,121.5895538330078
337,1,5,09:18:03,31.300886154174805,121.49692535400391
369,1,5,09:23:24,31.290847778320312,121.49970245361328
27,1,5,09:26:01,31.300546646118164,121.50822448730467
128,1,5,09:27:15,31.195623000000001,121.449905
108,1,5,09:31:10,31.300094129774305,121.50446234809029
181,1,5,09:31:14,31.29748,121.5004
108,1,5,09:31:46,31.302092999999999,121.500129
385,1,5,09:33:57,31.197118759155273,121.44516754150391
385,1,5,09:34:00,31.197111129760746,121.44515991210938
385,1,5,09:34:02,31.197111129760746,121.44515991210938
93,1,5,09:37:33,31.190950393676761,121.593994140625
252,1,5,09:37:56,31.198902130126953,121.45041656494141
433,1,5,09:37:56,31.195163726806641,121.4491729736328
445,1,5,09:37:58,31.298151041666667,121.50388292100696
445,1,5,09:38:06,31.300132000000001,121.499439
252,1,5,09:38:17,31.200782775878903,121.44581604003906
252,1,5,09:38:33,31.200851440429688,121.44579315185548
252,1,5,09:38:33,31.198972702026367,121.4503936767578
408,1,5,09:39:09,31.19089138454861,121.59830512152776
408,1,5,09:39:28,31.190890299479168,121.59831136067707
133,1,5,09:40:01,31.29879,121.5069
15,1,5,09:43:14,31.190924207899304,121.59828721788196
357,1,5,09:44:56,31.190965440538193,121.59831922743057
435,1,5,09:45:11,31.190432942708338,121.5918888346354
435,1,5,09:45:12,31.192644999999999,121.587681
291,1,5,09:47:33,31.192285156250001,121.5937646484375
143,1,5,09:48:19,31.297779083251953,121.50476837158205
259,1,5,09:49:09,31.300886501736112,121.50810411241321
12,1,5,09:50:01,31.190882432725697,121.59839111328124
20,1,5,09:51:25,31.298369411892359,121.50442708333334
297,1,5,09:51:44,31.29170627170139,121.50233506944444
184,1,5,09:51:46,31.297138,121.50597
39,1,5,09:51:57,31.190863444010414,121.59833523220486
245,1,5,09:52:23,31.381015777587891,121.42804718017578
357,1,5,09:53:02,31.193095,121.59411900000001
168,1,5,09:53:07,31.301624298095703,121.50017547607422
168,1,5,09:53:10,31.301670074462891,121.50013732910156
168,1,5,09:53:16,31.301670074462891,121.50013732910156
213,1,5,09:53:41,31.297809244791665,121.50453097873265
317,1,5,09:53:47,31.190633773803711,121.59506988525391
12,1,5,09:54:25,31.193090000000002,121.594105
213,1,5,09:54:38,31.29624213324653,121.50286458333332
203,1,5,09:55:03,31.297483444213867,121.50165557861328
218,1,5,09:56:13,31.197042465209961,121.44399261474609
160,1,5,09:57:03,31.298136935763889,121.50390814887152
160,1,5,09:57:03,31.300011000000001,121.499561
167,1,5,09:57:09,31.187553405761719,121.59951782226562
160,1,5,09:57:11,31.300011000000001,121.499561
160,1,5,09:57:15,31.300011000000001,121.499561
160,1,5,09:57:37,31.300011000000001,121.499561
160,1,5,09:57:45,31.300011000000001,121.499561
1,1,5,09:58:05,31.297837185329861,121.50344862196179
160,1,5,09:58:06,31.300011000000001,121.499561
160,1,5,09:58:38,31.300011000000001,121.499561
375,1,5,09:59:05,22.624131944444443,113.81293728298613
375,1,5,09:59:08,22.627040999999998,113.807861
58,1,5,09:59:42,31.195245742797852,121.44844818115234
375,1,5,09:59:51,22.627040999999998,113.807861
300,1,5,10:00:54,31.298118591308594,121.5042724609375
127,1,5,10:02:57,31.195528030395508,121.447998046875
351,1,5,10:03:01,31.290809631347656,121.50145721435548
351,1,5,10:04:48,31.292781829833984,121.49700927734376
351,1,5,10:05:58,31.292808532714844,121.49712371826172
351,1,5,10:06:15,31.290765762329102,121.50135040283205
351,1,5,10:06:19,31.29278564453125,121.4970245361328
219,1,5,10:14:12,31.191766999999999,121.596985
219,1,5,10:14:32,31.193940000000001,121.59269999999999
219,1,5,10:14:56,31.191711000000002,121.59683
159,1,5,10:16:42,31.188775770399307,121.59529161241321
412,1,5,10:18:19,31.301695692274304,121.49888644748265
254,1,5,10:18:52,31.300533582899305,121.49731825086806
137,1,5,10:19:02,31.296937120225696,121.5053865559896
137,1,5,10:19:04,31.298922999999998,121.50094799999999
137,1,5,10:19:31,31.296937120225696,121.5053865559896
306,1,5,10:21:00,31.298413085937501,121.50195421006944
306,1,5,10:21:04,31.300388000000002,121.49750299999999
306,1,5,10:21:12,31.300388000000002,121.49750299999999
391,1,5,10:21:23,31.190506456163195,121.59339789496528
391,1,5,10:21:25,31.192719,121.589191
442,1,5,10:25:34,31.298193000000001,121.504234
246,1,5,10:26:01,31.299764633178711,121.50440979003906
36,1,5,10:28:25,31.295402526855469,121.50426483154295
36,1,5,10:28:50,31.297422409057617,121.49980926513672
36,1,5,10:28:53,31.297412872314453,121.49982452392578
36,1,5,10:28:58,31.297412872314453,121.49982452392578
36,1,5,10:29:04,31.297412872314453,121.49982452392578
36,1,5,10:29:06,31.297412872314453,121.49982452392578
430,1,5,10:29:12,31.193849563598633,121.59279632568359
430,1,5,10:29:14,31.191570281982425,121.59683990478516
46,1,5,10:31:10,31.196378851996528,121.449111328125
163,1,5,10:33:34,31.301378,121.50042999999999
163,1,5,10:33:38,31.301378,121.50042999999999
163,1,5,10:35:05,31.299396999999999,121.50487
163,1,5,10:35:07,31.301378,121.50042999999999
186,1,5,10:36:09,31.299699783325195,121.50455474853516
433,1,5,10:36:11,31.195276260375977,121.4484405517578
163,1,5,10:36:20,31.301378,121.50042999999999
163,1,5,10:36:27,31.301378,121.50042999999999
226,1,5,10:37:23,31.30348605685764,121.50621907552085
226,1,5,10:37:25,31.305472000000002,121.501783
285,1,5,10:39:51,31.299775119357641,121.50448513454862
236,1,5,10:40:55,31.19110107421875,121.59851837158205
236,1,5,10:40:57,31.193309783935547,121.59430694580078
236,1,5,10:41:03,31.193309783935547,121.59430694580078
236,1,5,10:41:05,31.193309783935547,121.59430694580078
236,1,5,10:41:13,31.193309783935547,121.59430694580078
236,1,5,10:41:17,31.193309783935547,121.59430694580078
236,1,5,10:41:19,31.193309783935547,121.59430694580078
236,1,5,10:41:21,31.193309783935547,121.59430694580078
160,1,5,10:46:42,31.298045789930555,121.50398871527776
298,1,5,11:01:55,31.1953125,121.44860076904295
358,1,5,11:03:24,31.299726562499998,121.50463270399304
247,1,5,11:03:59,31.29834743923611,121.50444308810764
380,1,5,11:07:52,31.197355999999999,121.44517399999999
380,1,5,11:08:09,31.197355999999999,121.44517399999999
380,1,5,11:08:45,31.197336,121.44507299999999
380,1,5,11:08:47,31.19735,121.44505599999999
380,1,5,11:09:29,31.195465223524305,121.44966091579862
380,1,5,11:09:41,31.195557183159721,121.44969401041666
363,1,5,11:11:23,31.299689999999998,121.4949
363,1,5,11:11:24,31.29965,121.49890000000001
345,1,5,11:17:20,31.298030598958334,121.50404758029514
345,1,5,11:17:33,31.298023817274306,121.50397677951388
62,1,5,11:22:10,31.190871310763889,121.59835422092014
62,1,5,11:22:11,31.190871310763889,121.59835422092014
186,1,5,11:22:35,31.299711227416992,121.50452423095705
74,1,5,11:23:03,31.409500122070312,121.48480224609376
74,1,5,11:23:05,31.411394119262695,121.48029327392578
126,1,5,11:25:43,31.19651,121.45140000000001
126,1,5,11:25:50,31.198340000000002,121.4468
126,1,5,11:26:02,31.196459999999998,121.45140000000001
126,1,5,11:26:25,31.196470000000001,121.45140000000001
126,1,5,11:26:43,31.198360000000001,121.4468
126,1,5,11:28:18,31.196470000000001,121.45140000000001
334,1,5,11:32:31,31.299728190104165,121.5043714735243
334,1,5,11:32:34,31.30171,121.49992899999999
334,1,5,11:32:38,31.30171,121.49992899999999
111,1,5,11:36:46,31.192285156250001,121.5937646484375
28,1,5,11:37:47,31.294353485107425,121.4977569580078
260,1,5,11:40:48,31.195981979370117,121.44969177246094
3,1,5,11:40:57,31.190628051757812,121.59283447265624
147,1,5,11:44:08,0,0
147,1,5,11:44:12,0,0
56,1,5,11:45:49,31.299716525607639,121.50490939670139
296,1,5,11:47:15,31.294939041137695,121.50482177734376
75,1,5,11:51:12,31.190189361572266,121.59181213378906
253,1,5,11:51:33,31.298459999999999,121.49290000000001
151,1,5,11:53:59,31.302453994750977,121.51354217529295
318,1,5,11:54:37,31.291894912719727,121.5023956298828
318,1,5,11:54:59,31.291891098022461,121.5023956298828
318,1,5,11:55:03,31.293861389160156,121.49795532226562
374,1,5,11:55:52,31.190217556423612,121.59203179253473
123,1,5,11:56:34,31.195598958333335,121.59572075737849
88,1,5,11:57:03,31.188691406250001,121.59717854817708
88,1,5,11:57:07,31.188683539496527,121.59716742621528
88,1,5,11:57:12,31.188683539496527,121.59716742621528
88,1,5,11:57:16,31.190898000000001,121.592963
214,1,5,11:57:27,31.23265,121.51609999999999
214,1,5,11:57:30,31.23265,121.51609999999999
214,1,5,11:59:04,31.232710000000001,121.51609999999999
214,1,5,11:59:07,31.234749999999998,121.51179999999999
214,1,5,11:59:15,31.234749999999998,121.51179999999999
78,1,5,11:59:31,31.298350423177084,121.50845865885417
78,1,5,11:59:33,31.300345,121.504031
78,1,5,11:59:34,31.300345,121.504031
220,1,5,11:59:39,31.189484,121.59659600000001
78,1,5,11:59:39,31.300345,121.504031
220,1,5,11:59:39,31.191707999999998,121.5924
354,1,5,12:00:53,31.193080999999999,121.59409599999999
362,1,5,12:01:00,31.2917138671875,121.49982042100694
354,1,5,12:01:20,31.190871999999999,121.598319
327,1,5,12:01:51,31.296472549438477,121.50558471679688
348,1,5,12:03:03,31.299945746527779,121.50459092881944
348,1,5,12:03:08,31.301928,121.50014899999999
214,1,5,12:04:06,31.23507,121.5125
214,1,5,12:04:07,31.234819999999999,121.512
216,1,5,12:04:45,31.195858001708984,121.45065307617188
229,1,5,12:04:46,31.300701141357425,121.5065460205078
229,1,5,12:05:01,31.302703857421875,121.50211334228516
229,1,5,12:05:01,31.302698135375977,121.50203704833984
264,1,5,12:05:13,31.298290252685547,121.5018310546875
214,1,5,12:05:13,31.232710000000001,121.5162
226,1,5,12:05:25,31.301292588975695,121.49713460286458
226,1,5,12:05:30,31.303252000000001,121.492666
264,1,5,12:05:33,31.300216674804688,121.49736785888672
130,1,5,12:07:30,31.18879041883681,121.59716471354167
202,1,5,12:08:17,31.192151421440972,121.59076985677083
202,1,5,12:08:18,31.194362000000002,121.586561
130,1,5,12:08:19,31.18879041883681,121.59716471354167
202,1,5,12:08:20,31.192151421440972,121.59076985677083
116,1,5,12:12:02,31.191989203559029,121.5933949110243
273,1,5,12:14:00,31.195859646267358,121.45049723307292
273,1,5,12:14:03,31.195859646267358,121.45049723307292
273,1,5,12:14:05,31.197745999999999,121.445894
103,1,5,12:14:05,31.196925,121.44450999999999
103,1,5,12:14:10,31.195040961371529,121.4491162109375
273,1,5,12:14:11,31.197745999999999,121.445894
226,1,5,12:14:17,31.301292860243056,121.49706597222222
273,1,5,12:14:18,31.197745999999999,121.445894
273,1,5,12:14:31,31.197745999999999,121.445894
226,1,5,12:14:39,31.301293674045137,121.49706787109376
226,1,5,12:15:46,31.301299641927084,121.49705023871527
332,1,5,12:16:30,31.300854492187501,121.50638834635416
226,1,5,12:16:31,31.301290690104167,121.49706108940973
226,1,5,12:16:35,31.303249999999998,121.492592
226,1,5,12:17:46,31.301293674045137,121.49705702039932
409,1,5,12:18:44,31.295030000000001,121.49738000000001
52,1,5,12:24:51,31.18950080871582,121.59510040283205
28,1,5,12:25:24,31.300310134887695,121.4975128173828
113,1,5,12:26:22,31.195496148003471,121.44973578559028
315,1,5,12:29:39,31.299610000000001,121.504642
315,1,5,12:29:41,31.301593,121.50020000000001
292,1,5,12:31:37,31.190683364868164,121.59409332275391
86,1,5,12:32:12,31.301703,121.499893
86,1,5,12:32:16,31.301703,121.499893
86,1,5,12:33:25,31.299721137152776,121.50433566623263
327,1,5,12:33:53,31.303064346313477,121.49309539794922
327,1,5,12:34:05,31.301216125488281,121.49734497070312
327,1,5,12:34:42,31.301191329956055,121.49734497070312
467,1,5,12:34:48,31.299769999999999,121.5043
36,1,5,12:36:40,31.294645309448239,121.50566864013672
380,1,5,12:37:00,31.19662217881945,121.45000244140626
358,1,5,12:40:56,31.3001513671875,121.50467963324652
120,1,5,12:46:48,31.196866989135746,121.44479370117188
196,1,5,12:47:22,31.195694444444445,121.44965087890624
198,1,5,12:47:24,31.294915907118057,121.50483751085068
246,1,5,12:53:50,31.301668167114254,121.49871826171876
246,1,5,12:53:53,31.30364990234375,121.4942626953125
246,1,5,12:53:59,31.303613662719727,121.4943389892578
13,1,5,13:00:26,31.198499999999999,121.4529
13,1,5,13:00:39,31.200389999999999,121.4483
13,1,5,13:00:52,31.198499999999999,121.4529
13,1,5,13:00:55,31.200389999999999,121.4483
398,1,5,13:01:14,31.192516999999999,121.58813000000001
222,1,5,13:03:36,31.300141330295141,121.50470323350694
302,1,5,13:05:00,31.301583000000001,121.50019899999999
182,1,5,13:05:24,31.155779079861112,121.813046875
375,1,5,13:10:31,31.150977999999999,121.807844
375,1,5,13:10:47,31.150977999999999,121.807844
248,1,5,13:18:38,31.190259000000001,121.592045
160,1,5,13:19:37,31.298659396701389,121.50484076605905
30,1,5,13:20:40,31.298106282552084,121.50413519965278
30,1,5,13:20:43,31.300087999999999,121.499692
30,1,5,13:20:48,31.300087999999999,121.499692
343,1,5,13:28:09,31.295198296440972,121.5043581814236
430,1,5,13:28:51,31.193716049194336,121.5927276611328
430,1,5,13:28:52,31.193716049194336,121.5927276611328
390,1,5,13:29:41,31.179862976074219,121.6064453125
390,1,5,13:30:21,31.182083129882812,121.60224151611328
77,1,5,13:30:47,31.295192057291668,121.5038728841146
245,1,5,13:31:10,31.204524993896484,121.45916748046876
245,1,5,13:31:14,31.206441879272461,121.45455169677734
340,1,5,13:34:26,31.193063735961911,121.59320068359376
3,1,5,13:34:49,31.192352294921875,121.58750915527344
137,1,5,13:41:44,31.296937120225696,121.5053865559896
17,1,5,13:44:46,31.226375325520831,121.5499427625868
320,1,5,13:46:38,31.29765353732639,121.50500515407988
434,1,5,13:47:47,31.29764919704861,121.50377468532986
171,1,5,13:52:06,31.190189344618055,121.5969677734375
171,1,5,13:52:07,31.192402999999999,121.59276300000001
375,1,5,13:55:24,31.200194227430551,121.6953173828125
320,1,5,13:55:55,31.297646484375001,121.50496636284724
352,1,5,14:03:05,31.298160807291666,121.5039271375868
147,1,5,14:03:52,31.294806000000001,121.497612
246,1,5,14:16:21,31.297147750854492,121.50662231445312
185,1,5,14:20:26,31.191206999999999,121.593728
185,1,5,14:20:40,31.192240999999999,121.598635
185,1,5,14:20:41,31.191206999999999,121.593728
407,1,5,14:23:19,31.299788953993055,121.50480794270834
407,1,5,14:23:22,31.301772,121.500367
89,1,5,14:31:21,31.299426812065978,121.51886745876736
240,1,5,14:34:34,31.295562744140625,121.50435638427734
26,1,5,14:42:29,31.191888809204102,121.59857940673828
26,1,5,14:42:30,31.194099426269531,121.59436798095705
122,1,5,14:42:35,31.189102172851559,121.59511566162109
26,1,5,14:42:36,31.194099426269531,121.59436798095705
122,1,5,14:42:36,31.18870735168457,121.59548187255859
26,1,5,14:42:36,31.194097518920898,121.59436798095705
26,1,5,14:42:43,31.194097518920898,121.59438323974609
404,1,5,14:46:07,31.191640853881836,121.5985107421875
404,1,5,14:46:19,31.193853378295898,121.59430694580078
75,1,5,14:49:08,31.190290451049805,121.59181213378906
197,1,5,14:56:33,31.298002243041992,121.50428771972656
320,1,5,15:09:40,31.297704535590277,121.50503092447916
112,1,5,15:26:37,31.294828414916992,121.50454711914062
421,1,5,15:28:09,31.295677185058594,121.49806213378906
421,1,5,15:28:37,31.295658111572266,121.49797821044922
421,1,5,15:28:40,31.295446395874023,121.498046875
319,1,5,15:29:00,31.303928375244141,121.49228668212891
165,1,5,15:29:44,31.295263290405273,121.50439453125
358,1,5,15:40:09,31.29072970920139,121.50297878689236
358,1,5,15:40:11,31.292711000000001,121.498532
28,1,5,15:41:45,31.294548034667969,121.4972686767578
455,1,5,15:46:00,31.198415798611112,121.4479031032986
455,1,5,15:46:31,31.198415798611112,121.4479031032986
317,1,5,15:47:41,31.191741943359375,121.59906005859376
317,1,5,15:47:44,31.193950653076172,121.59485626220705
317,1,5,15:47:53,31.193950653076172,121.59485626220705
14,1,5,15:47:53,31.226590000000002,121.45174400000001
317,1,5,15:48:03,31.193950653076172,121.59485626220705
317,1,5,15:48:17,31.193950653076172,121.59485626220705
317,1,5,15:48:33,31.193950653076172,121.59485626220705
317,1,5,15:48:46,31.193950653076172,121.59485626220705
407,1,5,15:51:05,31.299698893229166,121.5048597547743
407,1,5,15:51:05,31.299698893229166,121.5048597547743
407,1,5,15:51:06,31.301682,121.50041899999999
407,1,5,15:51:12,31.301682,121.50041899999999
407,1,5,15:51:20,31.301682,121.50041899999999
407,1,5,15:51:24,31.301682,121.50041899999999
229,1,5,15:57:05,31.30064582824707,121.50850677490234
229,1,5,15:57:27,31.302618026733398,121.5041046142578
229,1,5,15:57:38,31.302604675292969,121.5041046142578
229,1,5,15:57:50,31.302619934082031,121.50413513183594
443,1,5,16:09:14,31.29691379123264,121.50545437282986
443,1,5,16:09:16,31.2989,121.50101600000001
443,1,5,16:09:18,31.2989,121.50101600000001
443,1,5,16:09:21,31.2989,121.50101600000001
443,1,5,16:09:26,31.2989,121.50101600000001
443,1,5,16:09:28,31.2989,121.50101600000001
303,1,5,16:12:48,31.299806594848633,121.50447845458984
55,1,5,16:13:48,31.19145236545139,121.59937499999999
226,1,5,16:14:24,31.301755,121.50006
226,1,5,16:14:26,31.301755,121.50006
55,1,5,16:14:49,31.193666,121.59517099999999
211,1,5,16:18:02,31.294882812499999,121.50454155815972
211,1,5,16:18:09,31.296866999999999,121.5001
450,1,5,16:20:13,31.18927463107639,121.59784342447917
450,1,5,16:20:21,31.18927463107639,121.59784342447917
450,1,5,16:20:29,31.18927463107639,121.59784342447917
217,1,5,16:23:54,31.294506835937501,121.50743109809028
110,1,5,16:41:18,31.24412570529514,121.46445258246528
110,1,5,16:41:38,31.24412570529514,121.46445258246528
110,1,5,16:41:38,31.246019,121.459881
349,1,5,16:51:04,31.298230523003472,121.50640299479169
11,1,5,16:55:30,31.190462112426761,121.59784698486328
11,1,5,16:56:01,31.19025993347168,121.59739685058594
69,1,5,17:02:59,31.190858840942383,121.59741973876952
192,1,5,17:04:09,31.1902880859375,121.5920076497396
52,1,5,17:10:58,31.189329147338867,121.5964813232422
316,1,5,17:11:29,31.191165924072266,121.59938049316406
231,1,5,17:22:27,31.301919999999999,121.49746
307,1,5,17:23:41,31.295988082885746,121.50547027587891
307,1,5,17:23:42,31.297971725463867,121.50103759765624
124,1,5,17:29:49,31.195556640625,121.44931793212891
124,1,5,17:30:06,31.19743537902832,121.44470977783205
282,1,5,17:35:16,31.19208957248264,121.59956407335068
262,1,5,17:37:40,31.303370000000001,121.49299999999999
358,1,5,17:40:56,31.291765679253473,121.50016004774304
164,1,5,17:42:44,31.297675999999999,121.50023299999999
245,1,5,17:49:26,31.20448112487793,121.4591064453125
422,1,5,17:56:20,31.291486545138888,121.50018717447917
422,1,5,17:56:26,31.293424000000002,121.495769
422,1,5,17:56:29,31.293424000000002,121.495769
278,1,5,18:04:26,31.301630020141602,121.50934600830078
278,1,5,18:04:53,31.301618576049805,121.50935363769533
11,1,5,18:09:00,31.18983268737793,121.59757995605467
11,1,5,18:09:02,31.192188262939453,121.59314727783205
252,1,5,18:18:58,31.230279922485352,121.4144287109375
252,1,5,18:19:01,31.232107162475582,121.40977478027344
72,1,5,18:21:07,31.289294000000002,121.49179599999999
72,1,5,18:21:12,31.289280999999999,121.491868
72,1,5,18:21:28,31.289280999999999,121.491868
461,1,5,18:25:28,31.115915000000001,121.179114
461,1,5,18:25:30,31.117899999999999,121.1746
330,1,5,18:26:29,31.19034206814236,121.59398546006943
157,1,5,18:28:47,31.297246932983398,121.49974822998048
157,1,5,18:28:47,31.297246932983398,121.49974822998048
242,1,5,18:32:17,31.297118000000001,121.499537
396,1,5,18:34:07,31.195716145833337,121.44920600043405
152,1,5,18:38:10,31.300121000000001,121.49744200000001
227,1,5,18:45:07,31.263064507378473,121.53167724609376
310,1,5,18:59:08,31.298685073852539,121.50592803955078
171,1,5,19:03:32,31.299737141927078,121.50431667751737
171,1,5,19:03:34,31.301718999999999,121.49987400000001
171,1,5,19:03:45,31.301718999999999,121.49987400000001
171,1,5,19:04:42,31.301718999999999,121.49987400000001
279,1,5,19:07:37,31.291912,121.50283
444,1,5,19:19:57,31.288564999999998,121.5064
444,1,5,19:21:10,31.288564999999998,121.5064
430,1,5,19:25:59,31.191370010375977,121.59684753417967
430,1,5,19:26:00,31.193820953369141,121.59278106689452
430,1,5,19:26:52,31.193813323974609,121.5927734375
430,1,5,19:26:54,31.193813323974609,121.5927734375
430,1,5,19:26:54,31.193813323974609,121.5927734375
430,1,5,19:26:54,31.193813323974609,121.5927734375
430,1,5,19:26:55,31.19160270690918,121.59698486328124
272,1,5,19:32:04,31.295219421386719,121.50476837158205
217,1,5,19:50:10,31.296413000000001,121.503078
217,1,5,19:50:13,31.296413000000001,121.503078
99,1,5,19:56:48,31.022407531738281,121.4423828125
115,1,5,20:32:04,31.292280000000002,121.49700900000001
220,1,5,21:43:11,31.195599000000001,121.59572
220,1,5,21:43:14,0,0
220,1,5,21:43:15,0,0
220,1,5,21:44:11,0,0
220,1,5,21:44:12,0,0
430,1,5,21:44:46,31.191932678222656,121.59758758544922
430,1,5,21:44:48,31.193899154663089,121.59275054931641
430,1,5,21:44:49,31.193899154663089,121.59275054931641
430,1,5,21:44:57,31.193723678588867,121.59269714355467
430,1,5,21:44:59,31.19151496887207,121.59690093994141
345,1,5,22:00:17,31.195462239583332,121.44960015190972
446,1,5,22:00:28,31.238449096679688,121.50171661376952
390,1,5,23:00:58,31.111814498901367,121.59276580810548
390,1,5,23:00:59,31.114048004150391,121.588623046875
246,1,5,23:09:59,31.301498413085938,121.49862670898438
217,1,5,23:10:29,31.291685000000001,121.496922
217,1,5,23:10:30,31.291685000000001,121.496922
217,1,5,23:10:33,31.291685000000001,121.496922
217,1,5,23:10:35,31.291685000000001,121.496922
217,1,5,23:10:45,31.291685000000001,121.496922
217,1,5,23:10:48,31.291685000000001,121.496922
327,1,5,23:51:21,31.297885894775391,121.50479888916016
